time,mode,idx,x,y,yaw,ref_x,ref_y,ref_yaw,track_error,yaw_error_deg,target_v,v,delta,drive_state,lane_offset,lane_active,mean_curvature
1787899222.037,FORWARD,120,-3.5650,-0.4151,-2.9677,-3.5327,-0.2933,-2.8511,0.1260,-6.68,0.4073,0.3329,0.3502,DRIVE,0.0000,False,1.2252
1787899222.116,FORWARD,120,-3.5869,-0.4191,-2.9487,-3.5327,-0.2933,-2.8511,0.1370,-5.60,0.3878,0.2986,0.3641,DRIVE,0.0000,False,1.2252
1787899222.196,FORWARD,121,-3.6074,-0.4178,-2.9240,-3.5614,-0.3023,-2.8205,0.1242,-5.93,0.3739,0.3066,0.3914,DRIVE,0.0000,False,1.2343
1787899222.278,FORWARD,122,-3.6267,-0.4217,-2.8924,-3.5897,-0.3123,-2.7881,0.1155,-5.98,0.3656,0.3137,0.4121,DRIVE,0.0000,False,1.2396
1787899222.357,FORWARD,122,-3.6432,-0.4284,-2.8691,-3.5897,-0.3123,-2.7881,0.1279,-4.65,0.3530,0.2845,0.4131,DRIVE,0.0000,False,1.2396
1787899222.440,FORWARD,123,-3.6558,-0.4353,-2.8442,-3.6177,-0.3231,-2.7539,0.1184,-5.17,0.3461,0.3001,0.4181,DRIVE,0.0000,False,1.2411
1787899222.517,FORWARD,124,-3.6780,-0.4480,-2.8077,-3.6453,-0.3350,-2.7192,0.1176,-5.07,0.3343,0.2991,0.4210,DRIVE,0.0000,False,1.2392
1787899222.594,FORWARD,124,-3.6918,-0.4525,-2.7850,-3.6453,-0.3350,-2.7192,0.1264,-3.77,0.3294,0.2749,0.4115,DRIVE,0.0000,False,1.2392
1787899222.678,FORWARD,125,-3.7057,-0.4542,-2.7588,-3.6725,-0.3478,-2.6847,0.1115,-4.24,0.3238,0.2915,0.4155,DRIVE,0.0000,False,1.2340
1787899222.755,FORWARD,126,-3.7204,-0.4609,-2.7166,-3.6992,-0.3615,-2.6501,0.1016,-3.81,0.3169,0.3004,0.4079,DRIVE,0.0000,False,1.2259
1787899222.835,FORWARD,126,-3.7374,-0.4731,-2.6814,-3.6992,-0.3615,-2.6501,0.1180,-1.79,0.2988,0.2639,0.3818,DRIVE,0.0000,False,1.2259
1787899222.916,FORWARD,127,-3.7611,-0.4921,-2.6560,-3.7254,-0.3761,-2.6153,0.1213,-2.34,0.3043,0.2646,0.3796,DRIVE,0.0000,False,1.2151
1787899222.994,FORWARD,128,-3.7740,-0.4991,-2.6323,-3.7511,-0.3916,-2.5802,0.1099,-2.99,0.2918,0.2798,0.3911,DRIVE,0.0000,False,1.2017
1787899223.078,FORWARD,129,-3.7898,-0.5074,-2.6113,-3.7763,-0.4081,-2.5447,0.1002,-3.82,0.2918,0.2948,0.4146,DRIVE,0.0000,False,1.1859
1787899223.155,FORWARD,129,-3.8017,-0.5120,-2.5846,-3.7763,-0.4081,-2.5447,0.1070,-2.29,0.2863,0.2721,0.4111,DRIVE,0.0000,False,1.1859
1787899223.237,FORWARD,130,-3.8227,-0.5283,-2.5508,-3.8008,-0.4254,-2.5087,0.1052,-2.42,0.2850,0.2738,0.4169,DRIVE,0.0000,False,1.1677
1787899223.316,FORWARD,131,-3.8424,-0.5420,-2.5283,-3.8247,-0.4436,-2.4720,0.1000,-3.22,0.2849,0.2820,0.4414,DRIVE,0.0000,False,1.1472
1787899223.394,FORWARD,132,-3.8607,-0.5537,-2.5004,-3.8479,-0.4627,-2.4347,0.0919,-3.77,0.2849,0.2919,0.4707,DRIVE,0.0000,False,1.1244
1787899223.478,FORWARD,132,-3.8667,-0.5645,-2.4710,-3.8479,-0.4627,-2.4347,0.1035,-2.08,0.2738,0.2688,0.4607,DRIVE,0.0000,False,1.1244
1787899223.556,FORWARD,132,-3.8726,-0.5734,-2.4416,-3.8479,-0.4627,-2.4347,0.1135,-0.40,0.2849,0.2508,0.4261,DRIVE,0.0000,False,1.1244
1787899223.635,FORWARD,133,-3.8843,-0.5821,-2.4127,-3.8703,-0.4826,-2.3965,0.1005,-0.93,0.2737,0.2672,0.4179,DRIVE,0.0000,False,1.0991
1787899223.718,FORWARD,134,-3.9028,-0.5944,-2.3844,-3.8920,-0.5034,-2.3574,0.0916,-1.55,0.2797,0.2786,0.4305,DRIVE,0.0000,False,1.0713
1787899223.797,FORWARD,135,-3.9240,-0.6129,-2.3547,-3.9128,-0.5250,-2.3172,0.0886,-2.15,0.2932,0.2844,0.4551,DRIVE,0.0000,False,1.0410
1787899223.876,FORWARD,135,-3.9313,-0.6260,-2.3212,-3.9128,-0.5250,-2.3172,0.1026,-0.23,0.2974,0.2597,0.4380,DRIVE,0.0000,False,1.0410
1787899223.954,FORWARD,136,-3.9359,-0.6444,-2.2995,-3.9328,-0.5475,-2.2760,0.0970,-1.35,0.3002,0.2786,0.4378,DRIVE,0.0000,False,1.0082
1787899224.038,FORWARD,136,-3.9437,-0.6582,-2.2761,-3.9328,-0.5475,-2.2760,0.1112,-0.00,0.3071,0.2561,0.4198,DRIVE,0.0000,False,1.0082
1787899224.114,FORWARD,137,-3.9551,-0.6673,-2.2442,-3.9517,-0.5708,-2.2336,0.0966,-0.61,0.4102,0.2920,0.3965,DRIVE,0.0000,False,0.9730
1787899224.197,FORWARD,138,-3.9702,-0.6802,-2.2111,-3.9697,-0.5948,-2.1900,0.0853,-1.21,0.3963,0.3027,0.3981,DRIVE,0.0000,False,0.9355
1787899224.278,FORWARD,139,-3.9826,-0.6928,-2.1887,-3.9866,-0.6197,-2.1452,0.0732,-2.49,0.3868,0.3188,0.4197,DRIVE,0.0000,False,0.8960
1787899224.356,FORWARD,139,-3.9914,-0.7109,-2.1572,-3.9866,-0.6197,-2.1452,0.0914,-0.69,0.3729,0.2860,0.4095,DRIVE,0.0000,False,0.8960
1787899224.436,FORWARD,140,-4.0038,-0.7290,-2.1210,-4.0023,-0.6452,-2.0998,0.0838,-1.22,0.3966,0.2986,0.4017,DRIVE,0.0000,False,0.8549
1787899224.517,FORWARD,141,-4.0139,-0.7412,-2.0937,-4.0169,-0.6715,-2.0560,0.0698,-2.16,0.4155,0.3197,0.4019,DRIVE,0.0000,False,0.8127
1787899224.594,FORWARD,142,-4.0179,-0.7500,-2.0712,-4.0304,-0.6984,-2.0142,0.0531,-3.26,0.4373,0.3488,0.4019,DRIVE,0.0000,False,0.7699
1787899224.673,FORWARD,142,-4.0192,-0.7568,-2.0399,-4.0304,-0.6984,-2.0142,0.0595,-1.47,0.4810,0.3412,0.3605,DRIVE,0.0000,False,0.7699
1787899224.758,FORWARD,143,-4.0195,-0.7712,-2.0129,-4.0427,-0.7257,-1.9743,0.0510,-2.21,0.5224,0.3683,0.3251,DRIVE,0.0000,False,0.7272
1787899224.834,FORWARD,143,-4.0212,-0.7909,-1.9754,-4.0427,-0.7257,-1.9743,0.0687,-0.06,0.5501,0.3440,0.2644,DRIVE,0.0000,False,0.7272
1787899224.917,FORWARD,145,-4.0367,-0.8225,-1.9403,-4.0642,-0.7818,-1.9003,0.0492,-2.29,0.5687,0.6833,0.3144,DRIVE,0.0000,False,0.6446
1787899224.997,FORWARD,146,-4.0527,-0.8505,-1.9052,-4.0734,-0.8104,-1.8661,0.0452,-2.24,0.5745,0.6824,0.3308,DRIVE,0.0000,False,0.6058
1787899225.078,FORWARD,147,-4.0642,-0.8737,-1.8921,-4.0817,-0.8393,-1.8337,0.0386,-3.35,0.5808,0.6904,0.3543,DRIVE,0.0000,False,0.5694
1787899225.158,FORWARD,148,-4.0697,-0.8919,-1.8478,-4.0890,-0.8684,-1.8029,0.0305,-2.57,0.5880,0.7021,0.3332,DRIVE,0.0000,False,0.5355
1787899225.235,FORWARD,149,-4.0671,-0.9206,-1.8196,-4.0955,-0.8977,-1.7737,0.0365,-2.63,0.5928,0.7053,0.3047,DRIVE,0.0000,False,0.5045
1787899225.315,FORWARD,151,-4.0811,-0.9797,-1.7312,-4.1060,-0.9568,-1.7197,0.0338,-0.66,0.5975,0.7011,0.2415,DRIVE,0.0000,False,0.4503
1787899225.396,FORWARD,153,-4.0923,-1.0277,-1.6826,-4.1134,-1.0164,-1.6708,0.0239,-0.68,0.6000,0.7148,0.2069,DRIVE,0.0000,False,0.4052
1787899225.474,FORWARD,155,-4.0982,-1.0777,-1.6108,-4.1181,-1.0763,-1.6262,0.0199,0.88,0.6000,0.7244,0.1456,DRIVE,0.0000,False,0.3662
1787899225.559,FORWARD,157,-4.0938,-1.1206,-1.5874,-4.1201,-1.1363,-1.5854,0.0307,-0.11,0.6000,0.7455,0.1150,DRIVE,0.0000,False,0.3308
1787899225.636,FORWARD,158,-4.0929,-1.1496,-1.5532,-4.1203,-1.1664,-1.5662,0.0321,0.74,0.6000,0.7456,0.0740,DRIVE,0.0000,False,0.3141
1787899225.718,FORWARD,159,-4.0847,-1.1910,-1.5309,-4.1199,-1.1964,-1.5477,0.0356,0.96,0.6000,0.7308,0.0347,DRIVE,0.0000,False,0.2978
1787899225.796,FORWARD,161,-4.0776,-1.2498,-1.5054,-4.1175,-1.2564,-1.5145,0.0404,0.52,0.6000,0.7309,-0.0005,DRIVE,0.0000,False,0.2673
1787899225.877,FORWARD,162,-4.0766,-1.2968,-1.4934,-4.1156,-1.2864,-1.5001,0.0403,0.38,0.6000,0.7100,-0.0189,DRIVE,0.0000,False,0.2534
1787899225.956,FORWARD,164,-4.0719,-1.3379,-1.4861,-4.1106,-1.3462,-1.4763,0.0396,-0.56,0.6000,0.7320,-0.0322,DRIVE,0.0000,False,0.2291
1787899226.035,FORWARD,165,-4.0636,-1.3824,-1.4802,-4.1076,-1.3761,-1.4670,0.0445,-0.76,0.6000,0.7137,-0.0512,DRIVE,0.0000,False,0.2192
1787899226.114,FORWARD,167,-4.0540,-1.4363,-1.4927,-4.1009,-1.4358,-1.4540,0.0470,-2.22,0.6000,0.7206,-0.0554,DRIVE,0.0000,False,0.2043
1787899226.197,FORWARD,169,-4.0510,-1.4806,-1.4947,-4.0937,-1.4955,-1.4488,0.0452,-2.63,0.6000,0.7397,-0.0640,DRIVE,0.0000,False,0.1957
1787899226.278,FORWARD,170,-4.0509,-1.5217,-1.4997,-4.0901,-1.5253,-1.4492,0.0394,-2.90,0.6000,0.7268,-0.0651,DRIVE,0.0000,False,0.1934
1787899226.356,FORWARD,172,-4.0426,-1.5727,-1.5061,-4.0830,-1.5849,-1.4560,0.0422,-2.87,0.6000,0.7376,-0.0805,DRIVE,0.0000,False,0.1910
1787899226.436,FORWARD,173,-4.0368,-1.6149,-1.5122,-4.0796,-1.6148,-1.4624,0.0428,-2.85,0.6000,0.7230,-0.0930,DRIVE,0.0000,False,0.1906
1787899226.516,FORWARD,175,-4.0318,-1.6597,-1.5247,-4.0736,-1.6745,-1.4811,0.0443,-2.50,0.6000,0.7420,-0.1011,DRIVE,0.0000,False,0.1905
1787899226.601,FORWARD,176,-4.0286,-1.7041,-1.5412,-4.0711,-1.7044,-1.4933,0.0426,-2.75,0.6000,0.7252,-0.0941,DRIVE,0.0000,False,0.1909
1787899226.685,FORWARD,178,-4.0276,-1.7559,-1.5465,-4.0672,-1.7644,-1.5175,0.0405,-1.66,0.6000,0.7354,-0.0947,DRIVE,0.0000,False,0.1937
1787899226.756,FORWARD,180,-4.0273,-1.8037,-1.5650,-4.0646,-1.8244,-1.5373,0.0427,-1.58,0.6000,0.7496,-0.0777,DRIVE,0.0000,False,0.2008
1787899226.837,FORWARD,181,-4.0286,-1.8520,-1.5795,-4.0638,-1.8544,-1.5457,0.0352,-1.94,0.6000,0.7288,-0.0542,DRIVE,0.0000,False,0.2066
1787899226.913,FORWARD,183,-4.0304,-1.9208,-1.5847,-4.0627,-1.9145,-1.5593,0.0329,-1.45,0.6000,0.7180,-0.0380,DRIVE,0.0000,False,0.2236
1787899226.997,FORWARD,185,-4.0319,-1.9717,-1.6027,-4.0623,-1.9745,-1.5691,0.0305,-1.93,0.6000,0.7288,-0.0052,DRIVE,0.0000,False,0.2480
1787899227.077,FORWARD,186,-4.0331,-2.0108,-1.6133,-4.0623,-2.0046,-1.5725,0.0299,-2.34,0.6000,0.7180,0.0239,DRIVE,0.0000,False,0.2628
1787899227.155,FORWARD,188,-4.0339,-2.0503,-1.6251,-4.0625,-2.0646,-1.5767,0.0320,-2.77,0.6000,0.7424,0.0576,DRIVE,0.0000,False,0.2972
1787899227.239,FORWARD,189,-4.0348,-2.0836,-1.6346,-4.0627,-2.0947,-1.5775,0.0301,-3.27,0.6000,0.7385,0.0881,DRIVE,0.0000,False,0.3163
1787899227.314,FORWARD,191,-4.0353,-2.1442,-1.6267,-4.0631,-2.1547,-1.5764,0.0297,-2.88,0.6000,0.7367,0.1036,DRIVE,0.0000,False,0.3575
1787899227.398,FORWARD,193,-4.0406,-2.2015,-1.6116,-4.0633,-2.2148,-1.5719,0.0264,-2.27,0.6000,0.7383,0.1150,DRIVE,0.0000,False,0.4014
1787899227.479,FORWARD,194,-4.0491,-2.2522,-1.5971,-4.0633,-2.2448,-1.5685,0.0160,-1.64,0.6000,0.7124,0.1265,DRIVE,0.0000,False,0.4239
1787899227.557,FORWARD,195,-4.0520,-2.2713,-1.5912,-4.0632,-2.2749,-1.5642,0.0117,-1.55,0.6000,0.7249,0.1376,DRIVE,0.0000,False,0.4467
1787899227.637,FORWARD,196,-4.0484,-2.3128,-1.5752,-4.0629,-2.3049,-1.5591,0.0165,-0.93,0.6000,0.7100,0.1319,DRIVE,0.0000,False,0.4698
1787899227.716,FORWARD,198,-4.0442,-2.3679,-1.5492,-4.0619,-2.3649,-1.5464,0.0179,-0.16,0.6000,0.7141,0.1203,DRIVE,0.0000,False,0.5167
1787899227.796,FORWARD,200,-4.0432,-2.4264,-1.5226,-4.0599,-2.4250,-1.5306,0.0168,0.46,0.6000,0.7143,0.1156,DRIVE,0.0000,False,0.5651
1787899227.879,FORWARD,202,-4.0423,-2.4769,-1.4952,-4.0570,-2.4850,-1.5116,0.0167,0.94,0.6000,0.7240,0.1151,DRIVE,0.0000,False,0.6154
1787899227.957,FORWARD,203,-4.0343,-2.5100,-1.4789,-4.0550,-2.5149,-1.5009,0.0213,1.26,0.6000,0.7186,0.1062,DRIVE,0.0000,False,0.6414
1787899228.036,FORWARD,204,-4.0253,-2.5426,-1.4635,-4.0528,-2.5449,-1.4895,0.0276,1.49,0.6000,0.7135,0.0951,DRIVE,0.0000,False,0.6682
1787899228.115,FORWARD,206,-4.0201,-2.6002,-1.4354,-4.0471,-2.6047,-1.4644,0.0274,1.66,0.6000,0.7138,0.0971,DRIVE,0.0000,False,0.7241
1787899228.198,FORWARD,208,-4.0107,-2.6527,-1.4185,-4.0399,-2.6643,-1.4363,0.0315,1.02,0.6000,0.7197,0.1148,DRIVE,0.0000,False,0.7835
1787899228.277,FORWARD,210,-4.0020,-2.6921,-1.4012,-4.0310,-2.7237,-1.4054,0.0429,0.24,0.6000,0.7415,0.1365,DRIVE,0.0000,False,0.8465
1787899228.358,FORWARD,211,-3.9966,-2.7292,-1.3831,-4.0258,-2.7533,-1.3892,0.0378,0.35,0.6000,0.7309,0.1493,DRIVE,0.0000,False,0.8793
1787899228.434,FORWARD,212,-3.9855,-2.7720,-1.3663,-4.0201,-2.7828,-1.3726,0.0362,0.36,0.6000,0.7122,0.1582,DRIVE,0.0000,False,0.9127
1787899228.518,FORWARD,214,-3.9754,-2.8238,-1.3419,-4.0073,-2.8415,-1.3382,0.0364,-0.22,0.6000,0.7186,0.1827,DRIVE,0.0000,False,0.9806
1787899228.595,FORWARD,215,-3.9665,-2.8666,-1.3131,-4.0001,-2.8706,-1.3202,0.0339,0.41,0.6000,0.7001,0.1905,DRIVE,0.0000,False,1.0146
1787899228.674,FORWARD,217,-3.9525,-2.9139,-1.2791,-3.9841,-2.9285,-1.2825,0.0349,0.20,0.6000,0.7106,0.2045,DRIVE,0.0000,False,1.0802
1787899228.757,FORWARD,219,-3.9356,-2.9624,-1.2509,-3.9659,-2.9857,-1.2422,0.0383,-0.50,0.6000,0.7193,0.2311,DRIVE,0.0000,False,1.1388
1787899228.835,FORWARD,220,-3.9200,-3.0000,-1.2201,-3.9559,-3.0141,-1.2209,0.0386,0.04,0.5423,0.4048,0.1449,DRIVE,0.0000,False,1.1636
1787899228.918,FORWARD,222,-3.9024,-3.0388,-1.1786,-3.9341,-3.0700,-1.1756,0.0444,-0.18,0.5212,0.4211,0.1080,DRIVE,0.0000,False,1.2006
1787899228.994,FORWARD,223,-3.8823,-3.0921,-1.1405,-3.9222,-3.0976,-1.1515,0.0402,0.63,0.5012,0.3826,0.0974,DRIVE,0.0000,False,1.2113
1787899229.078,FORWARD,225,-3.8627,-3.1279,-1.1119,-3.8964,-3.1518,-1.1001,0.0413,-0.68,0.4802,0.4023,0.1217,DRIVE,0.0000,False,1.2152
1787899229.155,FORWARD,225,-3.8481,-3.1553,-1.0988,-3.8964,-3.1518,-1.1001,0.0484,0.08,0.4631,0.3600,0.1360,DRIVE,0.0000,False,1.2152
1787899229.234,FORWARD,226,-3.8377,-3.1839,-1.0821,-3.8824,-3.1784,-1.0727,0.0451,-0.54,0.4466,0.3564,0.1710,DRIVE,0.0000,False,1.2082
1787899229.316,FORWARD,227,-3.8276,-3.2030,-1.0777,-3.8677,-3.2046,-1.0440,0.0401,-1.93,0.4310,0.3658,0.2236,DRIVE,0.0000,False,1.1956
1787899229.393,FORWARD,227,-3.8183,-3.2167,-1.0676,-3.8677,-3.2046,-1.0440,0.0509,-1.35,0.4191,0.3423,0.2488,DRIVE,0.0000,False,1.1956
1787899229.476,FORWARD,228,-3.8080,-3.2314,-1.0498,-3.8522,-3.2303,-1.0140,0.0442,-2.05,0.4116,0.3563,0.2769,DRIVE,0.0000,False,1.1779
1787899229.554,FORWARD,229,-3.7983,-3.2504,-1.0383,-3.8359,-3.2555,-0.9826,0.0380,-3.19,0.4049,0.3679,0.3208,DRIVE,0.0000,False,1.1560
1787899229.636,FORWARD,229,-3.7850,-3.2707,-1.0123,-3.8359,-3.2555,-0.9826,0.0531,-1.70,0.3951,0.3323,0.3304,DRIVE,0.0000,False,1.1560
1787899229.716,FORWARD,230,-3.7725,-3.2849,-0.9909,-3.8188,-3.2802,-0.9498,0.0465,-2.35,0.3945,0.3466,0.3475,DRIVE,0.0000,False,1.1308
1787899229.795,FORWARD,231,-3.7591,-3.3057,-0.9635,-3.8010,-3.3044,-0.9155,0.0419,-2.75,0.3898,0.3524,0.3718,DRIVE,0.0000,False,1.1035
1787899229.882,FORWARD,232,-3.7453,-3.3275,-0.9368,-3.7822,-3.3279,-0.8797,0.0370,-3.27,0.3874,0.3579,0.4035,DRIVE,0.0000,False,1.0751
1787899229.955,FORWARD,232,-3.7318,-3.3443,-0.9157,-3.7822,-3.3279,-0.8797,0.0530,-2.06,0.3857,0.3278,0.4110,DRIVE,0.0000,False,1.0751
1787899230.037,FORWARD,233,-3.7192,-3.3534,-0.8852,-3.7627,-3.3506,-0.8424,0.0436,-2.45,0.3849,0.3456,0.4166,DRIVE,0.0000,False,1.0467
1787899230.115,FORWARD,233,-3.7019,-3.3690,-0.8497,-3.7627,-3.3506,-0.8424,0.0635,-0.42,0.3928,0.3124,0.3918,DRIVE,0.0000,False,1.0467
1787899230.197,FORWARD,234,-3.6846,-3.3834,-0.8140,-3.7422,-3.3727,-0.8036,0.0586,-0.59,0.3980,0.3224,0.3813,DRIVE,0.0000,False,1.0191
1787899230.276,FORWARD,235,-3.6698,-3.4038,-0.7807,-3.7210,-3.3939,-0.7633,0.0521,-0.99,0.4023,0.3300,0.3917,DRIVE,0.0000,False,0.9929
1787899230.355,FORWARD,236,-3.6606,-3.4164,-0.7554,-3.6989,-3.4142,-0.7217,0.0383,-1.93,0.4144,0.3521,0.4132,DRIVE,0.0000,False,0.9684
1787899230.436,FORWARD,236,-3.6529,-3.4214,-0.7309,-3.6989,-3.4142,-0.7217,0.0465,-0.53,0.4294,0.3389,0.3983,DRIVE,0.0000,False,0.9684
1787899230.513,FORWARD,237,-3.6328,-3.4262,-0.6878,-3.6759,-3.4335,-0.6787,0.0437,-0.52,0.4449,0.3545,0.3750,DRIVE,0.0000,False,0.9456
1787899230.594,FORWARD,238,-3.6141,-3.4379,-0.6529,-3.6521,-3.4518,-0.6346,0.0404,-1.05,0.4639,0.3684,0.3671,DRIVE,0.0000,False,0.9244
1787899230.680,FORWARD,239,-3.5965,-3.4522,-0.6277,-3.6275,-3.4691,-0.5895,0.0353,-2.19,0.4720,0.3815,0.3849,DRIVE,0.0000,False,0.9043
1787899230.757,FORWARD,240,-3.5775,-3.4743,-0.5830,-3.6022,-3.4852,-0.5437,0.0270,-2.25,0.4973,0.3873,0.4018,DRIVE,0.0000,False,0.8849
1787899230.835,FORWARD,240,-3.5593,-3.4858,-0.5478,-3.6022,-3.4852,-0.5437,0.0429,-0.24,0.5249,0.3597,0.3812,DRIVE,0.0000,False,0.8849
1787899230.918,FORWARD,241,-3.5343,-3.4946,-0.5108,-3.5761,-3.5002,-0.4973,0.0422,-0.78,0.6000,0.6858,0.4013,DRIVE,0.0000,False,0.8655
1787899230.995,FORWARD,242,-3.5195,-3.4994,-0.4868,-3.5494,-3.5139,-0.4506,0.0333,-2.07,0.6000,0.7056,0.4093,DRIVE,0.0000,False,0.8459
1787899231.078,FORWARD,242,-3.5027,-3.5079,-0.4544,-3.5494,-3.5139,-0.4506,0.0471,-0.22,0.6000,0.6793,0.3842,DRIVE,0.0000,False,0.8459
1787899231.155,FORWARD,244,-3.4703,-3.5215,-0.3925,-3.4942,-3.5375,-0.3575,0.0288,-2.00,0.6000,0.7093,0.3559,DRIVE,0.0000,False,0.8050
1787899231.235,FORWARD,245,-3.4226,-3.5327,-0.3331,-3.4658,-3.5473,-0.3117,0.0456,-1.23,0.6000,0.6828,0.2998,DRIVE,0.0000,False,0.7838
1787899231.314,FORWARD,247,-3.3803,-3.5461,-0.2606,-3.4079,-3.5632,-0.2285,0.0325,-1.84,0.6000,0.6973,0.2225,DRIVE,0.0000,False,0.7413
1787899231.395,FORWARD,249,-3.3353,-3.5596,-0.2021,-3.3490,-3.5750,-0.1692,0.0207,-1.89,0.6000,0.7098,0.1392,DRIVE,0.0000,False,0.7021
1787899231.478,FORWARD,250,-3.2951,-3.5675,-0.1488,-3.3194,-3.5797,-0.1474,0.0272,-0.08,0.6000,0.6939,0.0446,DRIVE,0.0000,False,0.6850
1787899231.556,FORWARD,252,-3.2576,-3.5709,-0.1160,-3.2598,-3.5876,-0.1174,0.0168,0.08,0.6000,0.7198,-0.0477,DRIVE,0.0000,False,0.6578
1787899231.634,FORWARD,253,-3.2210,-3.5691,-0.0945,-3.2300,-3.5909,-0.1086,0.0236,0.81,0.6000,0.7121,-0.1317,DRIVE,0.0000,False,0.6479
1787899231.716,FORWARD,255,-3.1543,-3.5786,-0.0757,-3.1703,-3.5972,-0.1027,0.0245,1.55,0.6000,0.7041,-0.2258,DRIVE,0.0000,False,0.6348
1787899231.795,FORWARD,257,-3.1071,-3.5838,-0.0893,-3.1105,-3.6035,-0.1121,0.0200,1.30,0.6000,0.7212,-0.2959,DRIVE,0.0000,False,0.6274
1787899231.878,FORWARD,258,-3.0675,-3.5859,-0.1064,-3.0807,-3.6071,-0.1228,0.0249,0.94,0.6000,0.7109,-0.3406,DRIVE,0.0000,False,0.6245
1787899231.958,FORWARD,260,-3.0235,-3.5862,-0.1564,-3.0212,-3.6154,-0.1579,0.0292,0.08,0.6000,0.7341,-0.3664,DRIVE,0.0000,False,0.6177
1787899232.035,FORWARD,261,-2.9777,-3.5993,-0.1846,-2.9916,-3.6204,-0.1830,0.0253,-0.09,0.6000,0.7150,-0.3784,DRIVE,0.0000,False,0.6136
1787899232.116,FORWARD,263,-2.9296,-3.6183,-0.2550,-2.9330,-3.6333,-0.2512,0.0153,-0.21,0.6000,0.7263,-0.3481,DRIVE,0.0000,False,0.6056
1787899232.196,FORWARD,265,-2.8878,-3.6263,-0.3223,-2.8754,-3.6504,-0.3259,0.0271,0.21,0.6000,0.7483,-0.3076,DRIVE,0.0000,False,0.6029
1787899232.282,FORWARD,266,-2.8464,-3.6383,-0.3694,-2.8471,-3.6605,-0.3611,0.0222,-0.48,0.6000,0.7326,-0.2654,DRIVE,0.0000,False,0.6060
1787899232.357,FORWARD,268,-2.8092,-3.6535,-0.4286,-2.7917,-3.6835,-0.4247,0.0348,-0.22,0.4673,0.4269,-0.2397,DRIVE,0.0000,False,0.6258
1787899232.436,FORWARD,269,-2.7712,-3.6734,-0.4900,-2.7645,-3.6963,-0.4525,0.0238,-2.15,0.3559,0.3909,-0.1751,DRIVE,0.0000,False,0.6441
1787899232.514,FORWARD,270,-2.7301,-3.6961,-0.5311,-2.7376,-3.7098,-0.4771,0.0156,-3.09,0.2732,0.3577,-0.1087,DRIVE,0.0000,False,0.6684
1787899232.593,FORWARD,272,-2.6943,-3.7125,-0.5674,-2.6849,-3.7384,-0.5164,0.0276,-2.92,0.2189,0.3750,-0.0459,DRIVE,0.0000,False,0.7351
1787899232.675,FORWARD,273,-2.6609,-3.7288,-0.5874,-2.6589,-3.7535,-0.5309,0.0247,-3.24,0.2000,0.3644,0.0056,DRIVE,0.0000,False,0.7767
1787899232.754,FORWARD,274,-2.6359,-3.7426,-0.6016,-2.6330,-3.7688,-0.5420,0.0264,-3.41,0.2000,0.3669,0.0496,DRIVE,0.0000,False,0.8226
1787899232.835,FORWARD,274,-2.6170,-3.7549,-0.5988,-2.6330,-3.7688,-0.5420,0.0212,-3.25,0.2000,0.3399,0.0707,DRIVE,0.0000,False,0.8226
1787899232.914,FORWARD,275,-2.5910,-3.7702,-0.6015,-2.6074,-3.7844,-0.5497,0.0217,-2.97,0.2000,0.3395,0.0899,DRIVE,0.0000,False,0.8720
1787899232.994,FORWARD,276,-2.5784,-3.7824,-0.5945,-2.5818,-3.8002,-0.5541,0.0181,-2.31,0.2000,0.3540,0.1020,DRIVE,0.0000,False,0.9237
1787899233.077,FORWARD,276,-2.5639,-3.7933,-0.5965,-2.5818,-3.8002,-0.5541,0.0192,-2.43,0.2000,0.3323,0.1154,DRIVE,0.0000,False,0.9237
1787899233.155,FORWARD,277,-2.5466,-3.8064,-0.5909,-2.5563,-3.8160,-0.5554,0.0137,-2.03,0.2000,0.3416,0.1278,DRIVE,0.0000,False,0.9765
1787899233.238,FORWARD,278,-2.5220,-3.8139,-0.5785,-2.5308,-3.8318,-0.5537,0.0199,-1.42,0.2000,0.3469,0.1241,DRIVE,0.0000,False,1.0292
1787899233.315,FORWARD,279,-2.5010,-3.8250,-0.5702,-2.5052,-3.8476,-0.5491,0.0230,-1.21,0.2000,0.3538,0.1253,DRIVE,0.0000,False,1.0808
1787899233.396,FORWARD,279,-2.4874,-3.8347,-0.5618,-2.5052,-3.8476,-0.5491,0.0219,-0.73,0.2000,0.3330,0.1212,DRIVE,0.0000,False,1.0808
1787899233.478,FORWARD,280,-2.4715,-3.8450,-0.5530,-2.4795,-3.8631,-0.5419,0.0198,-0.64,0.2000,0.3455,0.1252,DRIVE,0.0000,False,1.1305
1787899233.555,FORWARD,280,-2.4563,-3.8568,-0.5449,-2.4795,-3.8631,-0.5419,0.0241,-0.17,0.2000,0.3218,0.1252,DRIVE,0.0000,False,1.1305
1787899233.635,FORWARD,281,-2.4399,-3.8667,-0.5357,-2.4537,-3.8785,-0.5327,0.0181,-0.17,0.2000,0.3340,0.1330,DRIVE,0.0000,False,1.1774
1787899233.714,FORWARD,282,-2.4163,-3.8760,-0.5239,-2.4278,-3.8936,-0.5217,0.0211,-0.13,0.2000,0.3392,0.1407,DRIVE,0.0000,False,1.2209
1787899233.801,FORWARD,283,-2.3985,-3.8864,-0.5132,-2.4016,-3.9084,-0.5087,0.0222,-0.25,0.2000,0.3497,0.1556,DRIVE,0.0000,False,1.2606
