t,tf_t,x,y,theta,yaw_deg,reason
1781810117.912502,1781810117.867244,-4.374520,-9.991488,-0.260398,-14.920,distance
1781810118.412825,1781810118.367549,-4.363219,-9.994473,-0.253919,-14.548,time
1781810118.962394,1781810118.917234,-4.363219,-9.994473,-0.253706,-14.536,time
1781810119.512336,1781810119.467093,-4.363219,-9.994473,-0.253423,-14.520,time
1781810120.012393,1781810119.967533,-4.363219,-9.994473,-0.253260,-14.511,time
1781810120.562341,1781810120.517290,-4.363219,-9.994473,-0.253100,-14.502,time
1781810121.062375,1781810121.017196,-4.363219,-9.994473,-0.252917,-14.491,time
1781810121.562459,1781810121.517321,-4.363219,-9.994473,-0.252758,-14.482,time
1781810122.062716,1781810122.017411,-4.363219,-9.994473,-0.252558,-14.471,time
1781810122.612382,1781810122.567197,-4.363219,-9.994473,-0.252308,-14.456,time
1781810123.162388,1781810123.117419,-4.363219,-9.994473,-0.252046,-14.441,time
1781810123.612357,1781810123.567050,-4.341562,-9.999846,-0.229435,-13.146,distance
1781810123.862376,1781810123.817475,-4.318579,-10.003360,-0.205932,-11.799,distance
1781810124.062463,1781810124.017544,-4.298707,-10.007337,-0.183186,-10.496,distance
1781810124.312402,1781810124.267696,-4.275178,-10.010029,-0.160621,-9.203,distance
1781810124.612459,1781810124.567087,-4.252769,-10.013427,-0.136195,-7.803,distance
1781810124.962412,1781810124.917135,-4.228785,-10.011733,-0.104122,-5.966,distance
1781810125.212440,1781810125.167108,-4.206561,-10.013826,-0.078334,-4.488,distance
1781810125.462413,1781810125.417094,-4.182662,-10.012559,-0.056329,-3.227,distance
1781810125.762376,1781810125.717090,-4.161618,-10.013556,-0.034680,-1.987,distance
1781810126.012406,1781810125.967202,-4.139042,-10.014584,-0.013505,-0.774,distance
1781810126.262459,1781810126.217096,-4.116089,-10.014663,0.012176,0.698,distance
1781810126.462347,1781810126.417098,-4.094873,-10.014208,0.036881,2.113,distance
1781810126.662507,1781810126.617258,-4.073756,-10.015243,0.059694,3.420,distance
1781810127.212463,1781810127.167307,-4.067712,-10.014870,0.067592,3.873,time
1781810127.712336,1781810127.667121,-4.045786,-10.013193,0.089369,5.120,distance
1781810127.962447,1781810127.917104,-4.021773,-10.013201,0.116797,6.692,distance
1781810128.162356,1781810128.117416,-4.001782,-10.010684,0.140486,8.049,distance
1781810128.662580,1781810128.617603,-3.985089,-10.006398,0.152775,8.753,time
1781810129.162590,1781810129.117282,-3.985089,-10.006398,0.153056,8.769,time
1781810129.712341,1781810129.667141,-3.985089,-10.006398,0.153356,8.787,time
1781810130.212498,1781810130.167421,-3.985089,-10.006398,0.153569,8.799,time
1781810130.712743,1781810130.667157,-3.966407,-10.003352,0.174680,10.008,time
1781810131.262341,1781810131.217085,-3.954742,-9.997684,0.191120,10.950,time
1781810131.762349,1781810131.717033,-3.954742,-9.997684,0.191380,10.965,time
1781810132.262380,1781810132.217249,-3.954742,-9.997684,0.191617,10.979,time
1781810132.762414,1781810132.717191,-3.954742,-9.997684,0.191858,10.993,time
1781810133.312330,1781810133.267156,-3.954742,-9.997684,0.192049,11.004,time
1781810133.812503,1781810133.767137,-3.954742,-9.997684,0.192570,11.033,time
1781810134.362359,1781810134.317222,-3.954742,-9.997684,0.192886,11.052,time
1781810134.912438,1781810134.867148,-3.954742,-9.997684,0.193073,11.062,time
1781810135.462338,1781810135.421008,-3.954742,-9.997684,0.193387,11.080,time
1781810135.962429,1781810135.917210,-3.954742,-9.997684,0.193609,11.093,time
1781810136.512400,1781810136.467067,-3.954742,-9.997684,0.193823,11.105,time
1781810137.016158,1781810136.967407,-3.954742,-9.997684,0.194026,11.117,time
1781810137.562595,1781810137.517467,-3.954742,-9.997684,0.194355,11.136,time
1781810138.062709,1781810138.017505,-3.954742,-9.997684,0.194582,11.149,time
1781810138.612394,1781810138.567334,-3.954742,-9.997684,0.194747,11.158,time
1781810139.162414,1781810139.117055,-3.954742,-9.997684,0.194993,11.172,time
1781810139.662671,1781810139.617285,-3.954742,-9.997684,0.195288,11.189,time
1781810140.212382,1781810140.167044,-3.954742,-9.997684,0.195513,11.202,time
1781810140.712433,1781810140.667131,-3.940777,-9.994879,0.203180,11.641,time
1781810140.912450,1781810140.867166,-3.918540,-9.990184,0.217085,12.438,distance
1781810141.112417,1781810141.067092,-3.894648,-9.984761,0.233633,13.386,distance
1781810141.312586,1781810141.267055,-3.871006,-9.979503,0.246805,14.141,distance
1781810141.612449,1781810141.567147,-3.848416,-9.973651,0.262747,15.054,distance
1781810141.912355,1781810141.867117,-3.828569,-9.965723,0.276212,15.826,distance
1781810142.162346,1781810142.117241,-3.807828,-9.959717,0.290660,16.654,distance
1781810142.412443,1781810142.367144,-3.787668,-9.953563,0.304857,17.467,distance
1781810142.662429,1781810142.617237,-3.769597,-9.944876,0.310840,17.810,distance
1781810142.962409,1781810142.917249,-3.747465,-9.937617,0.324959,18.619,distance
1781810143.262426,1781810143.217114,-3.724672,-9.929774,0.340583,19.514,distance
1781810143.512411,1781810143.467201,-3.705016,-9.919538,0.355552,20.372,distance
1781810143.762371,1781810143.717340,-3.685290,-9.912083,0.370339,21.219,distance
1781810144.012392,1781810143.971275,-3.665183,-9.904141,0.384982,22.058,distance
1781810144.362345,1781810144.317124,-3.644032,-9.896445,0.403240,23.104,distance
1781810144.612530,1781810144.567291,-3.625300,-9.888337,0.416767,23.879,distance
1781810144.862629,1781810144.817204,-3.606473,-9.879881,0.430567,24.670,distance
1781810145.162352,1781810145.117189,-3.579149,-9.865446,0.449219,25.738,distance
1781810145.412362,1781810145.367172,-3.560917,-9.856534,0.462988,26.527,distance
1781810145.662382,1781810145.617177,-3.541579,-9.846759,0.471600,27.021,distance
1781810145.912353,1781810145.867121,-3.521497,-9.836498,0.473586,27.134,distance
1781810146.262415,1781810146.217440,-3.502116,-9.822972,0.474432,27.183,distance
1781810146.512436,1781810146.467056,-3.481932,-9.812577,0.477199,27.341,distance
1781810146.762348,1781810146.717384,-3.462581,-9.802085,0.482183,27.627,distance
1781810147.062362,1781810147.017341,-3.443119,-9.790215,0.499493,28.619,distance
1781810147.412368,1781810147.367070,-3.423654,-9.779436,0.513571,29.425,distance
1781810147.662352,1781810147.617754,-3.403775,-9.768061,0.528522,30.282,distance
1781810147.962398,1781810147.917455,-3.385363,-9.754825,0.545109,31.232,distance
1781810148.212397,1781810148.167363,-3.366382,-9.743163,0.560061,32.089,distance
1781810148.462338,1781810148.417269,-3.344414,-9.726896,0.576457,33.029,distance
1781810148.712386,1781810148.667155,-3.326871,-9.715357,0.590150,33.813,distance
1781810148.962550,1781810148.917089,-3.309014,-9.703251,0.604468,34.633,distance
1781810149.212400,1781810149.167142,-3.290661,-9.690719,0.622809,35.684,distance
1781810149.462609,1781810149.417097,-3.273639,-9.678343,0.637334,36.517,distance
1781810149.712334,1781810149.667274,-3.257439,-9.666214,0.650594,37.276,distance
1781810149.962373,1781810149.917181,-3.238900,-9.654539,0.657831,37.691,distance
1781810150.212394,1781810150.172007,-3.220961,-9.641510,0.669744,38.373,distance
1781810150.462425,1781810150.417092,-3.203311,-9.627358,0.685160,39.257,distance
1781810150.712515,1781810150.667096,-3.188420,-9.610286,0.693372,39.727,distance
1781810150.962392,1781810150.917189,-3.172742,-9.597122,0.706475,40.478,distance
1781810151.262376,1781810151.217095,-3.155400,-9.582133,0.721111,41.317,distance
1781810151.462400,1781810151.421512,-3.140842,-9.566664,0.731167,41.893,distance
1781810151.712377,1781810151.667071,-3.125289,-9.552538,0.746663,42.781,distance
1781810151.962417,1781810151.917125,-3.108773,-9.537060,0.762658,43.697,distance
1781810152.162355,1781810152.117070,-3.093759,-9.520190,0.778147,44.585,distance
1781810152.462407,1781810152.417080,-3.077048,-9.503520,0.793205,45.447,distance
1781810152.712366,1781810152.668383,-3.062402,-9.488479,0.807499,46.266,distance
1781810152.962487,1781810152.917233,-3.048582,-9.471259,0.828604,47.475,distance
1781810153.262371,1781810153.217062,-3.034475,-9.455658,0.845773,48.459,distance
1781810153.512541,1781810153.470443,-3.020720,-9.440436,0.859211,49.229,distance
1781810153.812374,1781810153.767344,-3.005253,-9.422225,0.877786,50.293,distance
1781810154.062330,1781810154.017723,-2.991479,-9.405403,0.895478,51.307,distance
1781810154.312350,1781810154.268032,-2.978292,-9.386155,0.916234,52.496,distance
1781810154.612347,1781810154.567310,-2.964200,-9.367474,0.936229,53.642,distance
1781810154.912546,1781810154.867506,-2.951039,-9.349268,0.955865,54.767,distance
1781810155.162394,1781810155.117291,-2.939088,-9.332113,0.972616,55.727,distance
1781810155.412359,1781810155.367215,-2.930348,-9.313558,0.993395,56.917,distance
1781810155.662342,1781810155.617106,-2.918668,-9.295339,1.011609,57.961,distance
1781810155.912343,1781810155.868092,-2.907425,-9.277096,1.028829,58.948,distance
1781810156.212337,1781810156.167132,-2.895939,-9.260576,1.047504,60.018,distance
1781810156.462373,1781810156.417098,-2.885720,-9.242597,1.064016,60.964,distance
1781810156.662506,1781810156.617521,-2.875595,-9.224563,1.077133,61.715,distance
1781810156.962381,1781810156.917495,-2.864558,-9.203652,1.096731,62.838,distance
1781810157.262328,1781810157.217231,-2.854368,-9.183849,1.116009,63.943,distance
1781810157.562396,1781810157.517099,-2.843404,-9.162064,1.139319,65.278,distance
1781810157.812370,1781810157.767099,-2.834074,-9.141422,1.157159,66.300,distance
1781810158.112611,1781810158.067100,-2.826909,-9.121879,1.179757,67.595,distance
1781810158.362431,1781810158.317095,-2.818991,-9.102291,1.196989,68.582,distance
1781810158.612394,1781810158.567261,-2.813199,-9.081306,1.209089,69.276,distance
1781810158.862335,1781810158.817097,-2.805219,-9.059723,1.228314,70.377,distance
1781810159.112503,1781810159.072908,-2.797826,-9.039208,1.243805,71.265,distance
1781810159.412353,1781810159.369310,-2.790289,-9.017971,1.257791,72.066,distance
1781810159.662519,1781810159.617220,-2.783854,-8.997649,1.274301,73.012,distance
1781810159.912349,1781810159.873076,-2.779906,-8.976298,1.290396,73.934,distance
1781810160.162371,1781810160.117076,-2.774002,-8.955209,1.308486,74.971,distance
1781810160.462419,1781810160.417194,-2.768260,-8.934936,1.321634,75.724,distance
1781810160.762399,1781810160.717159,-2.762408,-8.911189,1.340370,76.798,distance
1781810161.012437,1781810160.967093,-2.758453,-8.889001,1.361307,77.997,distance
1781810161.212385,1781810161.167082,-2.757002,-8.866117,1.384213,79.310,distance
1781810161.462382,1781810161.417471,-2.753147,-8.844894,1.401840,80.320,distance
1781810161.712540,1781810161.667292,-2.752411,-8.824568,1.416772,81.175,distance
1781810162.012377,1781810161.967080,-2.749033,-8.801800,1.433898,82.156,distance
1781810162.262364,1781810162.217164,-2.746039,-8.778891,1.452339,83.213,distance
1781810162.462372,1781810162.417324,-2.744601,-8.757939,1.467735,84.095,distance
1781810162.712393,1781810162.667681,-2.742528,-8.736405,1.485329,85.103,distance
1781810163.062465,1781810163.017339,-2.742464,-8.714859,1.500995,86.001,distance
1781810163.312502,1781810163.268878,-2.741103,-8.693227,1.518854,87.024,distance
1781810163.562376,1781810163.517207,-2.740582,-8.670974,1.539164,88.188,distance
1781810163.862400,1781810163.817183,-2.741547,-8.648951,1.557075,89.214,distance
1781810164.112367,1781810164.067421,-2.741282,-8.628364,1.558952,89.321,distance
1781810164.362335,1781810164.317224,-2.741110,-8.605715,1.559621,89.360,distance
1781810164.612403,1781810164.567208,-2.740887,-8.584325,1.561416,89.463,distance
1781810164.862456,1781810164.817475,-2.740701,-8.562338,1.563565,89.586,distance
1781810165.212377,1781810165.167516,-2.741446,-8.538657,1.565006,89.668,distance
1781810165.462346,1781810165.417107,-2.741346,-8.518265,1.567061,89.786,distance
1781810165.612546,1781810165.567528,-2.741952,-8.491920,1.570888,90.005,distance
1781810165.862375,1781810165.817175,-2.741978,-8.469497,1.573345,90.146,distance
1781810166.112410,1781810166.067158,-2.742060,-8.446886,1.575724,90.282,distance
1781810166.262327,1781810166.217109,-2.743641,-8.424814,1.581047,90.587,distance
1781810166.562448,1781810166.517158,-2.743909,-8.401040,1.583239,90.713,distance
1781810166.812521,1781810166.767197,-2.744183,-8.380342,1.585132,90.821,distance
1781810167.112436,1781810167.067218,-2.747951,-8.359450,1.588545,91.017,distance
1781810167.362481,1781810167.317221,-2.748363,-8.337370,1.590699,91.140,distance
1781810167.612401,1781810167.567162,-2.750291,-8.315173,1.592032,91.217,distance
1781810167.862330,1781810167.817186,-2.750742,-8.294771,1.593903,91.324,distance
1781810168.112494,1781810168.067116,-2.751209,-8.273619,1.586296,90.888,distance
1781810168.312366,1781810168.267089,-2.752216,-8.251555,1.574505,90.212,distance
1781810168.662349,1781810168.617088,-2.752162,-8.227779,1.565476,89.695,distance
1781810168.912410,1781810168.867442,-2.752731,-8.205489,1.565048,89.671,distance
1781810169.162343,1781810169.117222,-2.754579,-8.183241,1.564159,89.620,distance
1781810169.362376,1781810169.317538,-2.754444,-8.163160,1.564017,89.612,distance
1781810169.612340,1781810169.567374,-2.757516,-8.142286,1.563060,89.557,distance
1781810169.912386,1781810169.867091,-2.757346,-8.120133,1.563399,89.576,distance
1781810170.212348,1781810170.167166,-2.757100,-8.095481,1.563402,89.576,distance
1781810170.412398,1781810170.367122,-2.756704,-8.074091,1.561938,89.492,distance
1781810170.662779,1781810170.617255,-2.756528,-8.053938,1.562268,89.511,distance
1781810170.962392,1781810170.917188,-2.758316,-8.030970,1.561645,89.476,distance
1781810171.212376,1781810171.167135,-2.758134,-8.010786,1.562048,89.499,distance
1781810171.512536,1781810171.467107,-2.757932,-7.987408,1.562201,89.508,distance
1781810171.712365,1781810171.667245,-2.759176,-7.966323,1.560863,89.431,distance
1781810171.962582,1781810171.917127,-2.758959,-7.944597,1.560802,89.427,distance
1781810172.212494,1781810172.167083,-2.759342,-7.922283,1.557544,89.241,distance
1781810172.413132,1781810172.367277,-2.759247,-7.901665,1.557316,89.228,distance
1781810172.662355,1781810172.617286,-2.758965,-7.880252,1.558121,89.274,distance
1781810173.012388,1781810172.967362,-2.756592,-7.858871,1.556216,89.165,distance
1781810173.312382,1781810173.267258,-2.756271,-7.836178,1.557360,89.230,distance
1781810173.562399,1781810173.517129,-2.758756,-7.813903,1.557887,89.260,distance
1781810173.812331,1781810173.767388,-2.758497,-7.793459,1.558533,89.297,distance
1781810174.112378,1781810174.067246,-2.758207,-7.769401,1.558949,89.321,distance
1781810174.412341,1781810174.367508,-2.761938,-7.748284,1.560976,89.437,distance
1781810174.662370,1781810174.617101,-2.761722,-7.725499,1.561847,89.487,distance
1781810174.862380,1781810174.817367,-2.761591,-7.704859,1.562623,89.532,distance
1781810175.112422,1781810175.067220,-2.761561,-7.682824,1.563687,89.593,distance
1781810175.362365,1781810175.319374,-2.761426,-7.662716,1.564542,89.642,distance
1781810175.762446,1781810175.717095,-2.762739,-7.639790,1.562102,89.502,distance
1781810176.012388,1781810175.967174,-2.762551,-7.617072,1.563003,89.553,distance
1781810176.262470,1781810176.217097,-2.761481,-7.596501,1.558143,89.275,distance
1781810176.562385,1781810176.517156,-2.761203,-7.573790,1.559071,89.328,distance
1781810176.862649,1781810176.817200,-2.760923,-7.549206,1.559815,89.371,distance
1781810177.163153,1781810177.117073,-2.761766,-7.527530,1.563037,89.555,distance
1781810177.412402,1781810177.367099,-2.761609,-7.506394,1.563965,89.609,distance
1781810177.612418,1781810177.568976,-2.761768,-7.484663,1.560618,89.417,distance
1781810177.863818,1781810177.817382,-2.761552,-7.462583,1.561507,89.468,distance
1781810178.162361,1781810178.117087,-2.762484,-7.436921,1.566988,89.782,distance
1781810178.412437,1781810178.368485,-2.763604,-7.413863,1.572656,90.107,distance
1781810178.662376,1781810178.617139,-2.763647,-7.393729,1.573448,90.152,distance
1781810178.962371,1781810178.917578,-2.765814,-7.371121,1.574493,90.212,distance
1781810179.212398,1781810179.169046,-2.765890,-7.350865,1.574749,90.226,distance
1781810179.462370,1781810179.417165,-2.765971,-7.330358,1.574863,90.233,distance
1781810179.662335,1781810179.617240,-2.767721,-7.308134,1.577081,90.360,distance
1781810179.912395,1781810179.867295,-2.767866,-7.285850,1.577686,90.395,distance
1781810180.212473,1781810180.167158,-2.767770,-7.264834,1.576604,90.333,distance
1781810180.462446,1781810180.417340,-2.767898,-7.243950,1.577194,90.367,distance
1781810180.762477,1781810180.717256,-2.768064,-7.219676,1.578213,90.425,distance
1781810181.062413,1781810181.017489,-2.772091,-7.199162,1.581002,90.585,distance
1781810181.362528,1781810181.317723,-2.772345,-7.175043,1.581640,90.621,distance
1781810181.612380,1781810181.567308,-2.775408,-7.153096,1.584254,90.771,distance
1781810181.863313,1781810181.817869,-2.775686,-7.132669,1.584593,90.790,distance
